Food_Item_ID,foodcode,modcode,foodname,portionwgt,Portion_Factor,portiondesc,_203 Protein (g),_204 Total Fat (g),_205 Carbohydrate (g),"_269 Sugars, total (g)","_291 Fiber, total dietary (g)","_606 Fatty acids, total saturated (g)",_301 Calcium (mg),_307 Sodium (mg)
3678,63401070,000000,"Strawberries, chocolate covered ",10.00,0.10,pineapple chunk,0.08,1.56,1.10,0.83,0.18,0.28,1.70,0.40
3679,63401990,000000,"Banana, chocolate-covered with nuts",145.00,1.45,banana,6.86,18.67,42.39,27.40,5.65,7.20,21.75,5.80
3680,63402010,000000,Banana whip,130.00,1.30,cup,6.41,0.39,39.34,29.90,2.21,0.10,7.80,240.50
3681,63402030,000000,Prune whip,130.00,1.30,cup,6.06,0.25,43.89,40.76,2.73,0.01,19.50,228.80
3682,63402045,000000,"Banana, dwarf, fried Puerto Rican style",36.00,0.36,"banana (4"" x 1-1/2"" x 1-1/2"")",0.36,3.07,7.55,4.04,0.86,0.42,1.44,0.36
3683,63402050,000000,"Banana, dwarf, fried with cheese Puerto Rican style",40.00,0.40,"banana (4"" x 1-1/2"" x 1-1/2"")",1.42,4.95,9.59,5.16,1.08,1.21,30.00,31.60
3684,63402950,000000,"Fruit salad, with mayonnaise dressing",188.00,1.88,cup,3.55,38.20,24.95,16.52,3.57,5.39,30.08,238.75
3685,63402950,100632,"Fruit salad, with mayonnaise-type salad dressing (miracle whip)",188.00,1.88,cup,1.32,4.19,30.70,19.62,3.42,1.54,15.44,58.26
3686,63402950,205745,"Fruit salad, with fat free mayonnaise-type dressing (miracle whip free)",188.00,1.88,cup,1.27,1.76,30.03,19.93,3.57,1.20,14.81,64.36
3687,63402960,000000,"Fruit salad, with cream",182.00,1.82,cup,3.84,18.93,26.94,17.98,3.82,6.05,43.68,10.92
3688,63402960,206632,"Fruit salad, with yogurt",182.00,1.82,cup,1.69,1.60,29.46,20.37,3.20,1.18,31.57,8.77
3689,63402960,206904,"Fruit salad, with sour cream",182.00,1.82,cup,1.44,4.04,27.39,18.38,3.20,2.59,27.89,12.31
3690,63402960,207197,"Fruit salad, (no citrus fruits), with whipped cream",182.00,1.82,cup,1.34,4.77,30.04,20.95,3.20,3.94,14.23,5.09
3691,63402980,000000,"Fruit salad, with marshmallows",171.00,1.71,cup,3.23,32.73,29.51,19.92,3.08,4.62,25.65,212.04
3692,63403000,000000,"Fruit salad (no citrus fruits), with pudding",182.00,1.82,cup,3.59,11.16,32.43,22.24,3.28,1.37,45.50,60.06
3693,63403100,000000,Fruit dessert with cream and/or pudding and nuts,178.00,1.78,cup,2.71,17.78,51.55,46.44,1.42,10.13,28.48,263.44
3694,63403150,000000,Lime souffle,120.00,1.20,cup,10.58,17.36,47.95,44.90,1.56,3.18,55.20,104.40
3696,63409020,000000,Chutney,17.00,0.17,tablespoon,0.23,0.05,6.28,5.54,0.36,0.01,6.46,40.46
3697,63411010,000000,"Cranberry salad, congealed",253.00,2.53,cup,4.78,9.13,52.19,44.20,5.06,0.86,37.95,27.83
3698,63412010,000000,Pear salad with dressing,112.00,1.12,"portion (lettuce, 1/2 pear, dressing)",0.53,11.47,14.91,9.32,2.91,1.70,10.08,82.88
3699,63413010,000000,"Pineapple salad, with mayonnaise dressing",184.00,1.84,"portion (lettuce, 1 cup diced pineapple, dressing)",1.07,10.51,21.90,16.45,2.39,1.63,23.92,90.16
3700,63413020,000000,"Pineapple salad, with cream cheese",66.00,0.66,"portion (lettuce, 1 slice of pineapple, cream cheese)",1.10,5.25,10.08,8.38,0.40,2.93,22.44,49.50
3701,63415000,000000,"Soup, sour cherry",242.00,2.42,cup,2.37,6.58,34.85,30.83,1.21,3.40,45.98,26.62
3702,63415100,000000,"Soup, fruit (strawberry, watermelon, etc.)",242.00,2.42,cup,1.28,0.19,45.47,35.74,2.42,0.02,26.62,9.68
3703,63420110,000000,"Fruit juice bar, frozen, all flavors (except orange)",74.00,0.74,Dole Fruit 'N Juice Bar (2.5 fl oz),0.89,0.07,14.95,12.94,0.74,0.00,3.70,2.96
3703,63420110,000000,"Fruit juice bar, frozen, all flavors (except orange)",107.00,1.07,Frozfruit Bar (4 fl oz),1.28,0.11,21.61,18.70,1.07,0.00,5.35,4.28
3703,63420110,000000,"Fruit juice bar, frozen, all flavors (except orange)",74.00,0.74,bar (2.5 fl oz),0.89,0.07,14.95,12.94,0.74,0.00,3.70,2.96
3703,63420110,000000,"Fruit juice bar, frozen, all flavors (except orange)",49.00,0.49,Popsicle Juice Jets bar (1.6 fl oz),0.59,0.05,9.90,8.57,0.49,0.00,2.45,1.96
3703,63420110,000000,"Fruit juice bar, frozen, all flavors (except orange)",83.00,0.83,Chunks O' Fruti bar (3 fl oz),1.00,0.08,16.77,14.51,0.83,0.00,4.15,3.32
3703,63420110,000000,"Fruit juice bar, frozen, all flavors (except orange)",71.00,0.71,Minute Maid Fruit Juicee bar (2-1/4 fl oz),0.85,0.07,14.34,12.41,0.71,0.00,3.55,2.84
3703,63420110,000000,"Fruit juice bar, frozen, all flavors (except orange)",89.00,0.89,Welch's Fruit Juice bar (3 fl oz),1.07,0.09,17.98,15.56,0.89,0.00,4.45,3.56
3704,63420200,000000,"Fruit juice bar, frozen, with low calorie sweetener",54.00,0.54,bar (1.75 fl oz),0.00,0.00,3.20,0.82,0.00,0.00,0.00,5.40
3704,63420200,000000,"Fruit juice bar, frozen, with low calorie sweetener",54.00,0.54,Dole Fruit Juice Bar (1.75 fl oz),0.00,0.00,3.20,0.82,0.00,0.00,0.00,5.40
3705,63430100,000000,"Sorbet, fruit, noncitrus flavor (strawberry, raspberry)",200.00,2.00,cup,2.40,0.20,40.40,34.96,2.00,0.00,10.00,8.00
3706,63430110,000000,"Sorbet, fruit, citrus flavor (orange, lemon)",200.00,2.00,cup,1.00,0.00,46.34,39.98,0.20,0.00,18.00,16.00
3707,63430500,000000,"Fruit juice bar with cream, frozen",65.00,0.65,Dole Fruit and Cream Bar (2.5 fl oz),0.92,0.92,15.67,13.40,0.07,0.46,91.65,27.30
3707,63430500,000000,"Fruit juice bar with cream, frozen",107.00,1.07,FrozFruit Cream Bar (4 fl oz),1.51,1.51,25.80,22.05,0.11,0.75,150.87,44.94
3708,64100110,000000,"Fruit juice blend, 100% juice",250.00,2.50,cup,0.40,0.30,31.15,27.30,0.50,0.06,27.50,17.50
3708,64100110,000000,"Fruit juice blend, 100% juice",211.00,2.11,juice box or pouch (6.75 fl oz),0.34,0.25,26.29,23.04,0.42,0.05,23.21,14.77
3709,64100200,000000,"Fruit juice blend, with cranberry, 100% juice",250.00,2.50,cup,0.40,0.30,31.15,27.30,0.50,0.06,27.50,17.50
3710,64101010,000000,Apple cider,248.00,2.48,cup,0.25,0.32,28.02,23.86,0.50,0.05,19.84,9.92
3711,64104010,000000,Apple juice,248.00,2.48,cup,0.25,0.32,28.02,23.86,0.50,0.05,19.84,9.92
3712,64104600,000000,Blackberry juice,250.00,2.50,cup,0.75,1.50,19.50,19.25,0.25,0.05,30.00,2.50
3713,64105400,000000,"Cranberry juice, 100%, not a blend",253.00,2.53,cup,0.99,0.33,30.86,30.61,0.25,0.03,20.24,5.06
3714,64116020,000000,Grape juice,253.00,2.53,cup,0.94,0.33,37.37,35.92,0.51,0.06,27.83,12.65
3714,64116020,000000,Grape juice,211.00,2.11,juice box or pouch (6.75 fl oz),0.78,0.27,31.16,29.96,0.42,0.05,23.21,10.55
3715,64120010,000000,Papaya juice,247.00,2.47,cup,0.42,0.37,35.84,34.36,1.48,0.12,24.70,12.35
3716,64121000,000000,Passion fruit juice,247.00,2.47,cup,1.31,0.30,34.63,34.14,0.49,0.02,9.88,14.82
3717,64124020,000000,Pineapple juice,250.00,2.50,cup,0.90,0.30,32.17,24.95,0.50,0.02,32.50,5.00
3718,64126000,000000,Pomegranate juice,250.00,2.50,cup,0.38,0.73,32.83,31.63,0.25,0.19,27.50,22.50
3719,64132010,000000,Prune juice,256.00,2.56,cup,1.56,0.08,44.67,42.11,2.56,0.01,30.72,10.24
3720,64132500,000000,Strawberry juice,237.00,2.37,cup,0.71,1.42,18.49,18.25,0.24,0.04,28.44,2.37
3721,64133100,000000,Watermelon juice,238.00,2.38,cup,1.45,0.36,17.97,14.76,0.95,0.04,16.66,2.38
3722,64134000,000000,"Fruit smoothie, fruit or fruit juice only (no dairy products)",210.00,2.10,cup,0.92,0.32,33.18,26.44,2.10,0.07,16.80,6.30
3722,64134000,000000,"Fruit smoothie, fruit or fruit juice only (no dairy products)",526.00,5.26,commercial smoothie (20 fl oz),2.31,0.79,83.11,66.22,5.26,0.17,42.08,15.78
3723,64201010,000000,Apricot nectar,251.00,2.51,cup,0.93,0.23,36.12,34.61,1.51,0.02,17.57,7.53
3724,64201500,000000,Banana nectar,250.00,2.50,cup,0.95,0.30,44.97,35.65,2.25,0.10,10.00,5.00
3725,64202010,000000,Cantaloupe nectar,250.00,2.50,cup,0.83,0.20,39.20,38.85,1.00,0.05,12.50,20.00
3726,64203020,000000,Guava nectar,250.00,2.50,cup,0.93,0.35,38.90,36.88,2.00,0.10,12.50,7.50
3727,64204010,000000,Mango nectar,250.00,2.50,cup,0.28,0.15,32.80,31.12,0.75,0.04,42.50,12.50
3728,64205010,000000,Peach nectar,249.00,2.49,cup,0.67,0.05,34.66,33.17,1.49,0.00,12.45,17.43
3729,64210010,000000,Papaya nectar,250.00,2.50,cup,0.43,0.38,36.28,34.78,1.50,0.12,25.00,12.50
3730,64213010,000000,Passion fruit nectar,250.00,2.50,cup,0.40,0.05,43.60,43.35,0.25,0.01,7.50,10.00
3731,64215010,000000,Pear nectar,250.00,2.50,cup,0.28,0.03,39.40,37.90,1.50,0.00,12.50,10.00
3732,64221010,000000,Soursop nectar,250.00,2.50,cup,0.28,0.43,37.33,32.68,0.25,0.07,17.50,20.00
3733,64401000,000000,"Vinegar, distilled",14.90,0.15,tablespoon,0.00,0.00,0.14,0.06,0.00,0.00,1.04,0.75
3734,71001000,000000,"Potato, raw",150.00,1.50,"cup, diced",3.03,0.14,26.20,1.17,3.30,0.04,18.00,9.00
3734,71001000,000000,"Potato, raw",213.00,2.13,"medium (2-1/4"" to 3"" across)",4.30,0.19,37.21,1.66,4.69,0.06,25.56,12.78
3735,71050000,000000,"Potato, dry, powdered, not reconstituted",45.00,0.45,"cup, flakes, dry",3.75,0.18,36.53,1.51,2.97,0.08,12.15,46.80
3735,71050000,000000,"Potato, dry, powdered, not reconstituted",200.00,2.00,"cup, granules, dry",16.68,0.82,162.34,6.72,13.20,0.34,54.00,208.00
3736,71101000,000000,"Potato, baked, peel not eaten",131.00,1.31,"medium (2-1/4"" to 3"" across)",2.55,0.13,28.02,2.21,1.97,0.03,6.55,375.97
3737,71101110,000000,"Potato, baked,  peel eaten",173.00,1.73,"medium (2-1/4"" to 3"" across)",4.29,0.22,36.33,2.02,3.81,0.06,25.95,479.21
3738,71101150,000000,"Potato skins, baked, no fat added",42.00,0.42,"skin from medium potato (2-1/4"" to 3"" across)",1.37,0.04,14.79,0.63,2.14,0.01,9.24,158.34
3739,71103010,000000,"Potato, boiled, no fat added",167.00,1.67,"medium (2-1/4"" to 3"" across)",2.84,0.17,33.21,1.40,3.01,0.04,13.36,404.12
3740,71103020,000000,"Potato, boiled (with salt and margarine)",172.00,1.72,"medium (2-1/4"" to 3"" across)",2.85,3.72,33.23,1.41,2.92,1.64,15.48,436.88
3742,71104010,000000,"Potato, roasted, no fat added",131.00,1.31,"medium (2-1/4"" to 3"" across)",3.26,0.14,28.19,1.26,3.54,0.04,19.65,141.48
3743,71104020,000000,"Potato, roasted (with salt and vegetable oil) ",136.00,1.36,"medium (2-1/4"" to 3"" across)",3.14,9.48,27.20,1.21,3.40,1.26,19.04,327.76
3744,71106000,000000,"Potato, stewed Puerto Rican style",163.00,1.63,medium,3.42,5.93,30.59,1.96,3.10,1.25,19.56,488.97
3746,71201050,000000,"Potato chips, reduced fat",28.39,0.28,ounce (about 17 chips),2.02,5.91,19.00,0.06,1.68,1.18,5.96,139.73
3747,71201080,000000,"Potato chips, fat-free",28.39,0.28,ounce (about 30 chips),2.74,0.17,23.79,1.05,2.13,0.04,9.94,182.61
3748,71201090,000000,"Potato chips, fat-free, made with Olean (Ruffle's Light)",21.00,0.21,single serving bag (0.75 oz),1.63,0.15,13.65,0.00,1.43,0.05,7.35,116.34
3748,71201090,000000,"Potato chips, fat-free, made with Olean (Ruffle's Light)",1.89,0.02,"chip, rippled, ruffled or crinkle cut",0.15,0.01,1.24,0.00,0.13,0.00,0.67,10.53
3749,71201100,000000,"Potato chips, restructured (Pringles)",28.00,0.28,1-inch stack (approx 14 chips),1.25,10.75,14.57,0.32,0.87,2.66,7.56,148.12
3749,71201100,000000,"Potato chips, restructured (Pringles)",1.00,0.01,Krunch Twist,0.04,0.38,0.52,0.01,0.03,0.09,0.27,5.29
3749,71201100,000000,"Potato chips, restructured (Pringles)",28.39,0.28,ounce (about 14 chips),1.26,10.91,14.77,0.32,0.88,2.70,7.67,150.24
3750,71201200,000000,"Potato chips, restructured, reduced-fat and reduced-sodium (Pringles)",28.00,0.28,1-inch stack (approx 14 chips),1.28,7.32,18.13,0.18,0.90,1.89,8.12,126.00
3750,71201200,000000,"Potato chips, restructured, reduced-fat and reduced-sodium (Pringles)",28.39,0.28,ounce (about 14 chips),1.29,7.42,18.39,0.18,0.91,1.92,8.24,127.80
3751,71201210,000000,"Potato chips, restructured, fat free, made with Olean (Pringles)",25.00,0.25,1-inch stack (approx 14 chips),1.26,0.23,14.00,0.15,1.82,0.09,5.00,107.25
3751,71201210,000000,"Potato chips, restructured, fat free, made with Olean (Pringles)",28.39,0.28,ounce (about 16 chips),1.44,0.26,15.90,0.17,2.07,0.10,5.68,121.84
3752,71201250,000000,"Potato chips, restructured, baked (Baked Lay's)",32.00,0.32,single serving bag (1.1 oz),1.60,5.82,22.85,1.60,1.54,0.84,40.00,177.28
3753,71202000,000000,"Potato chips, unsalted",28.00,0.28,single serving bag (1 oz),1.96,9.69,14.81,0.06,1.34,3.07,6.72,2.24
3754,71202100,000000,"Potato chips, unsalted, reduced fat",28.39,0.28,ounce (about 20 chips),2.02,5.91,19.26,0.06,1.73,1.18,5.96,2.27
3755,71205000,000000,Potato sticks,28.00,0.28,single serving bag (1 oz),1.88,9.63,14.92,0.06,0.95,2.49,5.04,177.24
3756,71211000,000000,Potato skin chips,28.00,0.28,1-inch stack,1.25,10.75,14.57,0.32,0.87,2.66,7.56,148.12
3756,71211000,000000,Potato skin chips,28.39,0.28,ounce (about 14 chips),1.26,10.91,14.77,0.32,0.88,2.70,7.67,150.24
3757,71220000,000000,Vegetable chips,28.00,0.28,single serving bag (1 oz),1.49,6.52,16.92,1.13,1.32,0.49,14.56,99.96
3758,71301020,000000,"Potato, cooked, with cheese sauce (au gratin)",244.00,2.44,cup,10.76,12.66,37.40,4.61,4.15,7.01,234.23,785.65
3759,71301020,100531,"Potato, cooked, with cheese sauce (au gratin), no fat added",244.00,2.44,cup,11.00,7.86,38.38,4.73,4.15,4.88,236.67,758.81
3760,71301120,000000,"Potato, cooked, with ham and cheese sauce (au gratin)",232.00,2.32,cup,14.57,12.20,32.73,4.04,3.48,6.51,206.47,960.44
3761,71305010,000000,"Potato, scalloped, with margarine",226.00,2.26,cup,6.24,6.01,35.25,5.22,3.62,1.76,113.00,675.71
3762,71305010,202394,"Potato, scalloped, no fat added",226.00,2.26,cup,6.37,1.69,35.98,5.33,3.84,0.96,115.25,650.85
3763,71305110,000000,"Potato, scalloped, with ham, with margarine",232.00,2.32,cup,11.99,6.96,32.71,4.85,3.48,2.09,106.72,955.80
3764,71305110,205276,"Potato, scalloped, with ham, no fat added",232.00,2.32,cup,12.23,2.97,33.31,4.94,3.48,1.36,109.04,937.24
3765,71401010,000000,"French fries, fresh, deep fried",67.00,0.67,portion (made from 1 medium potato),2.70,10.84,23.34,1.05,2.95,1.44,16.08,163.48
3765,71401010,000000,"French fries, fresh, deep fried",50.00,0.50,portion (10 strips),2.02,8.09,17.42,0.78,2.20,1.07,12.00,122.00
3765,71401010,000000,"French fries, fresh, deep fried",88.00,0.88,portion (10 wedges),3.55,14.24,30.66,1.37,3.87,1.89,21.12,214.72
3766,71401020,000000,"French fries, frozen, oven baked",81.00,0.81,"cup, curly fries (10 fries)",2.15,4.23,22.47,0.23,2.27,0.83,9.72,314.28
3766,71401020,000000,"French fries, frozen, oven baked",53.00,0.53,portion (10 crinkle cuts),1.41,2.77,14.70,0.15,1.48,0.55,6.36,205.64
3766,71401020,000000,"French fries, frozen, oven baked",19.00,0.19,portion (10 shoestrings),0.51,0.99,5.27,0.05,0.53,0.20,2.28,73.72
3766,71401020,000000,"French fries, frozen, oven baked",88.00,0.88,portion (10 steak cut/dinner fries),2.34,4.59,24.41,0.25,2.46,0.91,10.56,341.44
3766,71401020,000000,"French fries, frozen, oven baked",42.00,0.42,portion (10 straight cuts),1.12,2.19,11.65,0.12,1.18,0.43,5.04,162.96
3766,71401020,000000,"French fries, frozen, oven baked",88.00,0.88,portion (10 wedges),2.34,4.59,24.41,0.25,2.46,0.91,10.56,341.44
3766,71401020,000000,"French fries, frozen, oven baked",81.00,0.81,"portion (10 spirals, twists, curly fries)",2.15,4.23,22.47,0.23,2.27,0.83,9.72,314.28
3767,71401030,000000,"French fries, frozen, deep fried (fast food fries)",81.00,0.81,"cup, curly fries (10 fries)",2.78,11.93,33.57,0.24,3.08,1.89,14.58,170.10
3767,71401030,000000,"French fries, frozen, deep fried (fast food fries)",195.00,1.95,supersize fast food order,6.69,28.72,80.81,0.59,7.41,4.56,35.10,409.50
3767,71401030,000000,"French fries, frozen, deep fried (fast food fries)",53.00,0.53,portion (10 crinkle cuts),1.82,7.81,21.96,0.16,2.01,1.24,9.54,111.30
3767,71401030,000000,"French fries, frozen, deep fried (fast food fries)",19.00,0.19,portion (10 shoestrings),0.65,2.80,7.87,0.06,0.72,0.44,3.42,39.90
3767,71401030,000000,"French fries, frozen, deep fried (fast food fries)",88.00,0.88,portion (10 steak cut/ wedges),3.02,12.96,36.47,0.26,3.34,2.06,15.84,184.80
3767,71401030,000000,"French fries, frozen, deep fried (fast food fries)",42.00,0.42,portion (10 straight cuts),1.44,6.19,17.40,0.13,1.60,0.98,7.56,88.20
3767,71401030,000000,"French fries, frozen, deep fried (fast food fries)",81.00,0.81,"portion (10 spirals, twists, curly fries)",2.78,11.93,33.57,0.24,3.08,1.89,14.58,170.10
3767,71401030,000000,"French fries, frozen, deep fried (fast food fries)",130.00,1.22,medium fast food order,4.18,17.97,50.56,0.37,4.64,2.85,21.96,256.20
3767,71401030,000000,"French fries, frozen, deep fried (fast food fries)",82.00,0.82,portion (10 waffle fries),2.81,12.08,33.98,0.25,3.12,1.92,14.76,172.20
3768,71402040,000000,"French fries, breaded or battered",53.00,0.53,portion (10 curls),3.09,10.39,16.50,2.26,0.85,1.89,52.47,216.77
3768,71402040,000000,"French fries, breaded or battered",50.00,0.50,portion (10 strips),2.92,9.80,15.57,2.13,0.80,1.79,49.50,204.50
3768,71402040,000000,"French fries, breaded or battered",125.00,1.25,Jack-in-the-Box order,7.29,24.50,38.93,5.32,2.00,4.47,123.75,511.25
3768,71402040,000000,"French fries, breaded or battered",135.00,1.35,medium fast food order,7.87,26.46,42.04,5.75,2.16,4.82,133.65,552.15
3768,71402040,000000,"French fries, breaded or battered",99.00,0.99,Arby's small order,5.77,19.40,30.83,4.22,1.58,3.54,98.01,404.91
3768,71402040,000000,"French fries, breaded or battered",128.00,1.28,Arby's medium order,7.46,25.09,39.86,5.45,2.05,4.57,126.72,523.52
3768,71402040,000000,"French fries, breaded or battered",88.00,0.88,Popeyes order,5.13,17.25,27.40,3.75,1.41,3.14,87.12,359.92
3768,71402040,000000,"French fries, breaded or battered",102.00,1.02,KFC Potato Wedges,5.95,19.99,31.76,4.35,1.63,3.64,100.98,417.18
3769,71403000,000000,"Home fries, with vegetable oil ",70.00,0.70,portion (made from 1 medium potato),1.54,6.75,16.30,1.08,1.54,0.90,6.30,217.00
3770,71403000,100014,"Home fries, no fat added",70.00,0.70,portion (made from 1 medium potato),1.66,0.09,17.55,1.16,1.68,0.03,7.00,233.10
3773,71405010,000000,"Hash browns, fresh potatoes",116.00,1.16,portion (made from 1 medium potato),3.46,14.43,40.48,1.72,3.71,2.17,16.24,669.26
3774,71405020,000000,"Hash browns, frozen potatoes",66.00,0.66,"oval patty (approx 4-1/2"" x 2-1/4"" x 1/2"")",1.72,14.29,21.25,0.16,1.78,3.27,10.56,341.88
3774,71405020,000000,"Hash browns, frozen potatoes",160.00,1.60,"rectangular patty (approx 5-1/2"" x 3-3/4"" x 1/2"")",4.18,34.64,51.52,0.38,4.32,7.92,25.60,828.80
3774,71405020,000000,"Hash browns, frozen potatoes",71.00,0.71,Burger King order,1.85,15.37,22.86,0.17,1.92,3.51,11.36,367.78
3774,71405020,000000,"Hash browns, frozen potatoes",56.00,0.53,McDonald's order,1.38,11.47,17.07,0.13,1.43,2.62,8.48,274.54
3774,71405020,000000,"Hash browns, frozen potatoes",79.00,0.79,Hardee's order,2.06,17.10,25.44,0.19,2.13,3.91,12.64,409.22
3774,71405020,000000,"Hash browns, frozen potatoes",20.00,0.20,ounce(s) frozen potatoes,0.52,4.33,6.44,0.05,0.54,0.99,3.20,103.60
3775,71405030,000000,"Hash browns, dry mix, cooked",156.00,1.56,"cup, prepared",4.10,17.97,44.21,0.42,4.99,1.45,26.52,393.12
3776,71405100,000000,"Hash browns, with cheese",51.00,0.51,patty,2.70,7.46,16.00,0.70,1.43,1.99,45.39,287.13
3777,71410000,000000,"Potato skins, fried",34.00,0.34,"skin from medium potato (2-1/4"" to 3"" across)",2.26,4.23,24.44,1.05,3.54,1.06,14.96,245.82
3778,71410500,000000,"Potato skins, fried, with cheese",317.00,3.17,order (10 halves),33.70,53.86,177.96,7.99,25.68,22.36,608.62,2212.59
3778,71410500,000000,"Potato skins, fried, with cheese",28.00,0.28,"skin from medium potato (2-1/4"" to 3"" across)",2.98,4.76,15.72,0.71,2.27,1.98,53.76,195.44
3779,71411000,000000,"Potato skins, fried, with cheese and bacon",420.00,4.20,order (10 halves),58.09,74.42,181.65,8.11,26.04,29.88,625.80,1696.80
3779,71411000,000000,"Potato skins, fried, with cheese and bacon",42.00,0.42,"skin from medium potato (2-1/4"" to 3"" across)",5.81,7.44,18.17,0.81,2.60,2.99,62.58,169.68
3780,71501010,000000,"Mashed potatoes, with milk",210.00,2.10,cup,3.97,0.67,37.97,2.84,3.36,0.34,44.10,499.80
3781,71501015,000000,"Mashed potatoes, with milk, and sour cream or cream cheese",210.00,2.10,cup,4.66,11.97,33.75,2.98,2.94,6.79,65.10,543.90
3782,71501020,000000,"Mashed potatoes, with milk and margarine or butter",210.00,2.10,cup,3.86,5.94,36.64,2.73,3.15,2.71,44.10,529.20
3783,71501025,000000,"Mashed potatoes, with milk, margarine or butter, and sour cream or cream cheese",210.00,2.10,cup,4.47,18.65,32.13,2.84,2.73,9.73,65.10,583.80
3784,71501030,000000,"Mashed potatoes, with margarine",210.00,2.10,cup,3.46,6.20,40.09,1.70,3.57,2.75,18.90,588.00
3785,71501040,000000,"Potato, instant, mashed, with milk and margarine or butter",210.00,2.10,cup,3.63,8.97,21.78,3.28,1.68,4.18,71.40,354.90
3786,71501040,206077,"Potato, instant, mashed, with milk and sour cream",210.00,2.10,cup,3.81,3.30,22.05,3.70,1.58,1.92,80.45,291.52
3787,71501050,000000,"Mashed potatoes, with milk, margarine or butter, and cheese",210.00,2.10,cup,6.15,8.72,35.39,3.49,2.94,4.40,243.60,674.10
3788,71501055,000000,"Mashed potatoes, with sour cream or cream cheese and margarine or butter",210.00,2.10,cup,4.41,19.05,32.72,2.63,2.73,9.92,58.80,596.40
3789,71501060,000000,"Potato, instant, mashed, with milk, margarine or butter, and egg",235.00,2.35,cup,16.66,32.38,65.92,7.92,4.94,12.64,166.85,1821.25
3790,71501070,000000,"Potato, instant, mashed, with milk, margarine or butter, egg and cheese",235.00,2.35,cup,18.21,30.90,18.10,2.91,1.18,17.51,380.70,1064.55
3791,71501080,000000,"Mashed potatoes, no milk or fat added",227.00,2.27,cup,3.86,0.23,45.15,1.91,4.09,0.06,18.16,549.34
3792,71501090,000000,"Potato, instant, mashed, with milk, no fat added",210.00,2.10,cup,3.78,1.09,22.97,3.44,1.68,0.63,71.40,298.20
3793,71501200,000000,"Potato, complete instant mix, mashed, with water",227.00,2.27,cup,4.52,1.95,32.23,1.41,2.72,0.46,63.56,363.20
3794,71503010,000000,Potato patty,196.00,1.96,cup,8.35,23.54,33.99,2.76,2.74,6.02,54.88,527.24
3794,71503010,000000,Potato patty,69.00,0.69,"patty (3"" to 3-1/2"" across)",2.94,8.29,11.96,0.97,0.97,2.12,19.32,185.61
3795,71505000,000000,Potato puffs (Tater Tots),128.00,1.28,cup,2.73,11.58,34.94,0.35,2.56,2.12,17.92,592.64
3795,71505000,000000,Potato puffs (Tater Tots),60.00,0.60,portion (10 Crispy Crowns),1.28,5.43,16.38,0.16,1.20,0.99,8.40,277.80
3795,71505000,000000,Potato puffs (Tater Tots),84.00,0.79,portion (10 puffs),1.68,7.15,21.57,0.21,1.58,1.31,11.06,365.77
